#{"t_start": 1672758446.629091, "env_id": null}
r,l,t
-0.15499999,200,1612.162068
-0.4849997,200,1612.416879
-0.30999985,200,1612.674532
-0.42999974,200,1612.93249
0.6900002,131,1613.223173
-0.38499978,200,1613.48417
-0.31499985,200,1614.7981
-0.41999975,200,1615.05922
-0.32999983,200,1615.320066
-0.18499996,200,1615.577475
-0.54999965,200,1615.967309
-0.38999978,200,1616.224237
-0.65999955,200,1616.481365
-0.2749999,200,1616.738431
0.7600001,155,1616.934474
-0.28499988,200,1617.324131
-0.41499975,200,1618.628524
-0.32999983,200,1618.883672
-0.2649999,200,1619.143701
0.96,25,1619.176765
0.975,37,1619.230126
-0.63999957,200,1619.488244
-0.135,200,1619.871138
0.985,22,1619.898925
-0.29499987,200,1620.156494
-0.39999977,200,1620.41608
-0.30999985,200,1620.674364
0.7850001,107,1620.813376
0.97,13,1620.830134
-0.30999985,200,1621.21648
-0.53499967,200,1621.479832
-0.53999966,200,1622.772029
-0.53999966,200,1623.030478
0.5650003,101,1623.156318
-0.33499983,200,1623.416888
0.96500003,39,1623.469423
1.0,3,1623.475297
-0.2649999,200,1623.853544
0.6950002,119,1624.006537
-0.2449999,200,1624.270778
-0.53499967,200,1624.53246
0.845,111,1624.673591
-0.3649998,200,1624.929174
-0.33999982,200,1625.308176
0.96500003,31,1625.347168
-0.43999973,200,1626.656235
-0.3549998,200,1626.970923
-0.49999967,200,1627.227975
-0.56999964,200,1627.606437
-0.4799997,200,1627.87239
-0.5999996,200,1628.13326
1.0,9,1628.145198
0.6400002,144,1628.332989
-0.4849997,200,1628.593183
-0.2649999,200,1628.850548
0.5750003,92,1629.087945
-0.3649998,200,1629.348046
-0.42499974,200,1630.656977
-0.30499986,200,1630.912153
-0.55999964,200,1631.17274
-0.16999997,200,1631.431814
-0.53999966,200,1631.815858
-0.4849997,200,1632.082464
-0.4699997,200,1632.438256
-0.67499954,200,1632.700052
0.93,48,1632.762071
-0.75499946,200,1633.147573
1.0,1,1633.150028
-0.3799998,200,1633.416475
-0.38499978,200,1634.730912
-0.38999978,200,1634.994413
-0.5799996,200,1635.251636
-0.74999946,200,1635.509399
0.955,14,1635.712444
0.92,53,1635.79226
0.975,16,1635.81575
-0.3799998,200,1636.084275
-0.3799998,200,1636.341634
-0.5999996,200,1636.595523
0.7900001,137,1636.765911
0.96,91,1636.893126
0.985,46,1636.953183
-0.66999954,200,1637.336646
-0.33499983,200,1638.642158
-0.19499995,200,1638.907605
-0.56999964,200,1639.172926
-0.9049993,200,1639.430599
0.5400003,191,1639.80459
-0.41499975,200,1640.068005
-0.31999984,200,1640.330405
1.0,3,1640.335039
0.955,16,1640.355496
-0.74499947,200,1640.61625
0.97,56,1640.686695
-0.21999992,200,1641.031493
-0.65999955,200,1641.425932
1.0,5,1641.432819
-0.56999964,200,1642.723274
-0.49499968,200,1642.978075
-0.32499984,200,1643.24209
0.905,89,1643.358335
-0.7149995,200,1643.737122
0.93,48,1643.804536
-0.38499978,200,1644.061824
-0.27999988,200,1644.319996
0.855,49,1644.39111
0.96500003,14,1644.409009
0.925,35,1644.455852
-0.4649997,200,1644.717651
1.0,2,1644.720772
-0.76499945,200,1644.983499
0.83000004,109,1645.246072
-0.8149994,200,1645.504576
-0.56999964,200,1646.914457
-0.5799996,200,1647.17624
-0.77999943,200,1647.431015
-0.54499966,200,1647.81434
0.945,29,1647.859103
0.96500003,68,1647.944677
0.7650001,109,1648.085738
-0.31499985,200,1648.350769
0.94,27,1648.386752
0.7850001,152,1648.579229
-0.2649999,200,1648.838425
-0.32999983,200,1649.09566
-0.29999986,200,1649.481704
-0.56499964,200,1650.786142
0.93,25,1650.818278
0.81000006,109,1650.96532
1.0,3,1650.969892
-0.30999985,200,1651.228314
-0.32499984,200,1651.487049
0.97,30,1651.525664
-0.4749997,200,1651.907842
-0.66999954,200,1652.245747
-0.2749999,200,1652.510925
-0.30499986,200,1652.769019
-0.66499954,200,1653.03361
-0.3799998,200,1653.424829
1.0,5,1653.43197
0.96500003,15,1653.451143
-0.8099994,200,1654.775647
-0.38999978,200,1655.038148
-0.5799996,200,1655.293125
-0.75999945,200,1655.547436
-0.57499963,200,1655.939462
-0.5049997,200,1656.198293
0.905,58,1656.271131
0.935,60,1656.345735
-0.7949994,200,1656.605137
-0.28499988,200,1656.859119
0.8000001,92,1656.98508
-0.6249996,200,1657.360656
-0.43499973,200,1658.748734
0.7900001,154,1658.949317
0.85,130,1659.116858
-0.7249995,200,1659.376659
-0.66499954,200,1659.647477
0.97,16,1659.67324
-0.49999967,200,1660.054163
-0.3699998,200,1660.310668
-0.7049995,200,1660.569061
1.0,1,1660.570992
-0.5849996,200,1660.82665
-0.44499972,200,1661.089308
-0.54499966,200,1661.477783
-0.22999991,200,1662.780535
-0.38999978,200,1663.039356
-0.39499977,200,1663.296106
-0.76999944,200,1663.557285
-0.21999992,200,1663.947176
-0.39999977,200,1664.205843
1.0,3,1664.210949
0.975,8,1664.221609
0.99,12,1664.237283
-0.33499983,200,1664.499238
1.0,3,1664.503696
0.82000005,128,1664.672574
-0.86999935,200,1664.928754
-0.19999994,200,1665.306972
-0.43999973,200,1665.571057
0.845,106,1666.784665
1.0,9,1666.796446
-0.76999944,200,1667.13548
-0.3649998,200,1667.396121
-0.77999943,200,1667.659612
-0.8349994,200,1668.036131
-0.67999953,200,1668.302335
0.925,38,1668.351131
-0.29499987,200,1668.613444
0.895,47,1668.672713
-0.7899994,200,1668.927846
-0.45499972,200,1669.18731
0.70500016,179,1669.545528
0.985,5,1669.552998
0.83500004,119,1670.754074
-0.8199994,200,1671.011632
-0.21499993,200,1671.271166
-0.31999984,200,1671.529588
-0.2699999,200,1671.909708
-0.5099997,200,1672.170166
-0.20999993,200,1672.427685
0.995,4,1672.433193
0.7500001,89,1672.553832
0.995,7,1672.563329
0.985,23,1672.592487
0.94,24,1672.623113
0.96500003,9,1672.634577
-0.6999995,200,1672.890549
-0.7999994,200,1673.146989
-0.7149995,200,1673.536245
0.875,71,1674.676155
-0.3599998,200,1674.931258
-0.5949996,200,1675.188341
0.9,69,1675.281056
-0.30499986,200,1675.539533
-0.22999991,200,1675.916093
-0.6099996,200,1676.173929
-0.32499984,200,1676.428616
-0.8349994,200,1676.686735
-0.33499983,200,1676.942332
-0.53999966,200,1677.325044
-0.21999992,200,1678.72127
0.7900001,71,1678.8189
1.0,1,1678.820805
-0.54999965,200,1679.079434
-0.39999977,200,1679.335378
-0.5949996,200,1679.599545
-0.63999957,200,1679.978315
-0.5799996,200,1680.243766
-0.41999975,200,1680.497813
0.945,37,1680.544838
-0.2499999,200,1680.807737
-0.2499999,200,1681.068809
-0.2399999,200,1681.4444
-0.8049994,200,1682.73398
-0.21499993,200,1682.99436
-0.3799998,200,1683.252351
1.0,9,1683.267597
-0.53499967,200,1683.527357
1.0,3,1683.531942
-0.3599998,200,1683.908363
-0.49999967,200,1684.169119
0.9,45,1684.228429
-0.28499988,200,1684.491782
-0.56999964,200,1684.754572
-0.34999982,200,1685.017708
-0.3599998,200,1685.401285
-0.4699997,200,1686.799839
0.93,46,1686.860259
-0.2699999,200,1687.126981
1.0,1,1687.128877
0.92,47,1687.18813
-0.4849997,200,1687.443643
-0.44499972,200,1687.821407
-0.42499974,200,1688.081116
0.875,88,1688.191728
-0.27999988,200,1688.453819
-0.5849996,200,1688.715009
-0.54999965,200,1688.975086
-0.64499956,200,1689.364051
-0.34499982,200,1690.679891
-0.16499998,200,1690.93734
-0.6049996,200,1691.200141
0.97,48,1691.260465
0.935,22,1691.28937
-0.5799996,200,1691.549845
0.95,35,1691.598708
-0.5249997,200,1692.026712
-0.74999946,200,1692.294118
1.0,8,1692.308031
1.0,7,1692.319787
0.96500003,43,1692.374094
-0.63999957,200,1692.636149
-0.39499977,200,1692.88753
-0.33499983,200,1693.142197
0.985,9,1693.154786
-0.8199994,200,1693.542737
0.96500003,29,1693.584514
0.955,40,1694.69538
0.7500001,100,1694.82522
-0.31999984,200,1695.089975
0.47000033,109,1695.226953
-0.77999943,200,1695.48685
-0.6999995,200,1695.873935
-0.44499972,200,1696.133356
1.0,6,1696.14204
-0.3749998,200,1696.409241
-0.4699997,200,1696.669256
-0.4849997,200,1696.925931
-0.8399994,200,1697.375884
-0.4649997,200,1697.645713
0.905,113,1698.854181
0.52000034,110,1698.999378
-0.5199997,200,1699.253244
-0.2699999,200,1699.509891
0.995,22,1699.539984
0.96500003,35,1699.596336
0.995,6,1699.606719
-0.30999985,200,1699.981223
0.62000024,169,1700.2008
-0.7249995,200,1700.466158
0.99,7,1700.47695
-0.40999976,200,1700.736766
1.0,6,1700.744965
-0.43999973,200,1701.008741
-0.4749997,200,1701.392072
-0.54499966,200,1702.706541
-0.2599999,200,1702.963895
-0.4849997,200,1703.309867
-0.6199996,200,1703.56802
0.985,8,1703.57862
-0.31999984,200,1703.961995
-0.41999975,200,1704.219023
-0.4599997,200,1704.480374
0.72000015,100,1704.614514
0.83000004,116,1704.763659
1.0,1,1704.765602
-0.5049997,200,1705.024966
1.0,1,1705.026937
0.975,19,1705.051513
-0.5149997,200,1705.433693
-0.45499972,200,1706.743463
-0.4749997,200,1707.001862
0.85,85,1707.108498
-0.45499972,200,1707.365361
0.985,17,1707.392605
-0.39999977,200,1707.658123
-0.3799998,200,1708.03582
-0.6249996,200,1708.292732
0.83000004,80,1708.400006
-0.6249996,200,1708.65968
-0.2649999,200,1708.924603
0.73500013,172,1709.155282
-0.29499987,200,1709.552058
-0.7049995,200,1710.874671
0.89,50,1710.949556
-0.55499965,200,1711.209637
0.8000001,94,1711.33697
-0.6099996,200,1711.599332
0.995,8,1711.610094
-0.54499966,200,1711.986092
-0.5299997,200,1712.253166
0.84000003,63,1712.331104
-0.27999988,200,1712.588429
-0.64499956,200,1712.844282
0.96,31,1712.883584
-0.40999976,200,1713.14106
1.0,1,1713.142995
0.5600003,119,1713.427248
-0.65499955,200,1714.736775
-0.53999966,200,1714.995594
-0.42999974,200,1715.254887
-0.44499972,200,1715.516423
-0.28999987,200,1715.904634
-0.5249997,200,1716.169365
-0.39999977,200,1716.430529
-0.66499954,200,1716.689849
-0.40499976,200,1716.947507
0.935,45,1717.004759
-0.42999974,200,1717.462375
-0.38999978,200,1718.759416
-0.44499972,200,1719.030904
-0.32999983,200,1719.286051
-0.34499982,200,1719.549611
-0.55999964,200,1719.940734
0.73000014,134,1720.115273
0.94,37,1720.162106
-0.44999972,200,1720.419246
-0.28499988,200,1720.681299
0.99,5,1720.689081
0.7400001,144,1720.875299
-0.27999988,200,1721.13402
-0.2749999,200,1721.530465
-0.3749998,200,1722.840201
-0.74999946,200,1723.185242
0.71500015,152,1723.382979
-0.38999978,200,1723.643403
-0.44999972,200,1724.033582
-0.34999982,200,1724.310442
-0.22499992,200,1724.590589
-0.2449999,200,1724.864869
-0.45499972,200,1725.132865
-0.5949996,200,1725.520542
-0.56999964,200,1726.863591
-0.2599999,200,1727.124712
-0.86499935,200,1727.381619
-0.6199996,200,1727.639133
0.99,10,1727.652334
-0.2499999,200,1728.043378
0.6350002,93,1728.162871
-0.48999968,200,1728.423979
-0.4749997,200,1728.693042
0.98,9,1728.705302
-0.5199997,200,1728.963425
0.995,7,1728.972534
-0.4649997,200,1729.231699
-0.5849996,200,1729.613345
0.96500003,22,1729.64156
0.86,144,1730.882122
-0.28499988,200,1731.153053
-0.49999967,200,1731.410749
-0.7899994,200,1731.668011
0.82000005,125,1731.830014
-0.3549998,200,1732.205636
-0.49499968,200,1732.463949
-0.43999973,200,1732.723349
0.87,77,1732.826949
-0.2749999,200,1733.085741
0.96500003,19,1733.110291
-0.45499972,200,1733.493019
-0.39999977,200,1734.820553
-0.44499972,200,1735.081465
-0.39499977,200,1735.336826
-0.65499955,200,1735.599582
-0.4799997,200,1735.978249
0.92,172,1736.20867
0.915,40,1736.260742
-0.38999978,200,1736.529753
-0.2749999,200,1736.866957
-0.11500002,200,1737.121253
-0.34999982,200,1737.501347
0.995,7,1737.513099
-0.4799997,200,1737.773353
-0.135,200,1739.085196
0.995,3,1739.089558
0.83500004,78,1739.187914
1.0,12,1739.203385
-0.3749998,200,1739.461364
-0.30499986,200,1739.72194
-0.29499987,200,1740.104483
-0.34999982,200,1740.365688
-0.5299997,200,1740.626138
-0.39499977,200,1740.884234
-0.3549998,200,1741.144381
-0.5999996,200,1741.522649
-0.4849997,200,1742.919949
-0.5249997,200,1743.176084
-0.42999974,200,1743.430577
-0.38999978,200,1743.694745
-0.2599999,200,1744.07822
0.88,65,1744.161907
0.6550002,95,1744.280677
-0.30499986,200,1744.543754
0.985,20,1744.575637
0.945,30,1744.615727
0.995,7,1744.625381
-0.4749997,200,1744.882
0.995,10,1744.895016
-0.67999953,200,1745.154715
-0.18499996,200,1745.537018
0.995,2,1745.541312
-0.2699999,200,1746.864023
-0.3549998,200,1747.125824
-0.4849997,200,1747.385357
1.0,3,1747.391323
-0.29499987,200,1747.651936
-0.43499973,200,1748.108519
-0.34499982,200,1748.371962
-0.39999977,200,1748.631421
-0.49499968,200,1748.887284
-0.5149997,200,1749.148954
0.975,16,1749.169551
-0.5949996,200,1749.425422
-0.64999956,200,1749.806785
-0.34999982,200,1751.114264
-0.18999995,200,1751.371277
-0.77499944,200,1751.630421
0.995,12,1751.646026
0.995,2,1751.649261
0.94,48,1751.708926
-0.2399999,200,1752.086944
1.0,3,1752.092007
-0.5049997,200,1752.350613
-0.76499945,200,1752.613571
-0.6099996,200,1752.869804
-0.14999999,200,1753.132979
1.0,19,1753.157788
-0.4799997,200,1753.540646
-0.40999976,200,1754.845508
-0.34499982,200,1755.109197
1.0,4,1755.116464
-0.3699998,200,1755.379406
-0.110000014,200,1755.637023
-0.27999988,200,1756.014897
-0.7049995,200,1756.2818
0.7700001,167,1756.498308
-0.32499984,200,1756.755296
-0.5899996,200,1757.014997
-0.42999974,200,1757.270663
-0.5199997,200,1757.657024
0.955,10,1757.670263
-0.3799998,200,1759.033042
0.98,39,1759.080942
-0.29999986,200,1759.411821
-0.3599998,200,1759.677373
-0.4599997,200,1759.936718
1.0,6,1759.944598
-0.8049994,200,1760.324455
-0.32499984,200,1760.582649
0.995,6,1760.590814
-0.33499983,200,1760.8489
-0.27999988,200,1761.108836
-0.30999985,200,1761.374396
-0.10000001,200,1761.76883
0.9,70,1762.910286
0.86,86,1763.024375
-0.4699997,200,1763.279412
-0.6349996,200,1763.535885
-0.31499985,200,1763.79346
-0.29999986,200,1764.17781
0.6500002,96,1764.29818
0.96,25,1764.329751
0.9,72,1764.426389
0.955,55,1764.497811
-0.55499965,200,1764.759786
0.61000025,120,1764.915218
-0.85999936,200,1765.179864
0.45500034,129,1765.434462
-0.7199995,200,1765.820347
0.98,15,1765.841377
-0.67499954,200,1767.14213
-0.40499976,200,1767.397976
0.985,6,1767.407089
0.99,6,1767.417954
-0.8349994,200,1767.681843
0.96500003,17,1767.705777
1.0,3,1767.710237
-0.3649998,200,1767.967032
-0.4649997,200,1768.34593
-0.49999967,200,1768.601779
0.89,65,1768.694146
0.94,46,1768.75473
0.98,66,1768.837853
1.0,8,1768.848695
-0.42499974,200,1769.109867
-0.65499955,200,1769.36637
-0.42499974,200,1769.756368
-0.5049997,200,1771.155675
0.7800001,52,1771.228059
-0.6149996,200,1771.485709
0.995,10,1771.499202
-0.29499987,200,1771.75885
-0.28999987,200,1772.0187
0.98,17,1772.153759
-0.64499956,200,1772.419669
0.995,3,1772.424178
0.955,64,1772.513765
-0.7249995,200,1772.770794
1.0,2,1772.774509
0.96,31,1772.814202
0.96,13,1772.83087
-0.42999974,200,1773.090216
-0.56999964,200,1773.34615
-0.2699999,200,1773.736591
0.985,5,1773.743545
0.925,80,1773.844124
0.99,30,1774.947064
-0.3799998,200,1775.211084
0.96500003,15,1775.232398
-0.3749998,200,1775.487984
0.98,10,1775.502267
-0.8399994,200,1775.759731
0.81500006,103,1775.894266
1.0,4,1775.899967
0.985,19,1775.925471
-0.4799997,200,1776.309141
-0.2449999,200,1776.56766
1.0,4,1776.573301
0.955,34,1776.616364
-0.3799998,200,1776.87218
0.96,18,1776.895011
0.7850001,124,1777.058557
-0.38499978,200,1777.316382
0.995,6,1777.3246
-0.9449993,200,1777.702096
-0.76499945,200,1779.013126
1.0,6,1779.021323
-0.55999964,200,1779.277742
-0.16499998,200,1779.535251
-0.77999943,200,1779.797769
0.7850001,81,1779.898661
1.0,9,1779.910082
-0.7149995,200,1780.347739
0.87,59,1780.423959
-0.77999943,200,1780.684641
-0.6249996,200,1780.93742
0.93,36,1780.986141
0.82000005,66,1781.069535
-0.4799997,200,1781.332177
-0.39999977,200,1781.712748
-0.39499977,200,1783.024954
0.6550002,195,1783.275572
0.7450001,142,1783.45463
-0.3649998,200,1783.716058
0.895,46,1783.781022
0.895,101,1783.907148
0.5850003,107,1784.170198
1.0,1,1784.172083
-0.5249997,200,1784.498839
-0.44499972,200,1784.76699
-0.5799996,200,1785.027954
-0.63999957,200,1785.284234
0.6450002,168,1785.62272
0.96,46,1785.685137
-0.42999974,200,1787.008554
-0.4749997,200,1787.263438
-0.3799998,200,1787.529289
-0.76499945,200,1787.787433
-0.49999967,200,1788.16472
0.98,9,1788.177153
-0.30999985,200,1788.434634
1.0,1,1788.436534
-0.5999996,200,1788.695314
-0.43499973,200,1788.954003
-0.55999964,200,1789.214127
0.99,14,1789.232302
-0.5849996,200,1789.621315
-0.2499999,200,1791.03291
-0.75499946,200,1791.296758
-0.56999964,200,1791.560341
-0.3799998,200,1791.820782
-0.85999936,200,1792.198779
-0.7399995,200,1792.463164
-0.42999974,200,1792.720931
0.97,38,1792.770641
-0.5049997,200,1793.034293
-0.21999992,200,1793.294833
-0.2599999,200,1793.6713
-0.5899996,200,1795.001424
-0.8199994,200,1795.258029
-0.49999967,200,1795.517893
-0.19999994,200,1795.775032
0.73000014,167,1795.99747
-0.57499963,200,1796.377841
-0.3649998,200,1796.637261
-0.43499973,200,1796.893929
0.925,112,1797.037433
-0.6899995,200,1797.383758
-0.34499982,200,1797.764247
-0.44999972,200,1799.075348
-0.28499988,200,1799.335419
-0.7249995,200,1799.599645
-0.45499972,200,1799.850895
-0.56499964,200,1800.235484
-0.54999965,200,1800.495144
0.875,58,1800.571331
0.975,32,1800.616127
0.96,67,1800.70133
-0.64499956,200,1800.959681
-0.49499968,200,1801.215732
0.96,21,1801.24193
0.975,20,1801.26725
0.6450002,137,1801.449371
0.995,4,1801.455015
-0.42999974,200,1801.844406
-0.30499986,200,1803.227365
1.0,2,1803.23058
-0.16999997,200,1803.493774
-0.7349995,200,1803.749535
0.995,5,1803.756401
-0.145,200,1804.017423
0.41500038,187,1804.388183
0.985,7,1804.397601
0.97,16,1804.418725
-0.7999994,200,1804.683788
-0.32499984,200,1804.942176
-0.6949995,200,1805.204446
0.995,3,1805.208907
-0.16499998,200,1805.473616
-0.5049997,200,1805.858087
-0.2399999,200,1807.15427
-0.7999994,200,1807.409203
0.985,6,1807.417914
-0.39499977,200,1807.67902
-0.45499972,200,1807.935795
-0.33999982,200,1808.314087
0.9,39,1808.368559
-0.5199997,200,1808.629736
-0.3649998,200,1808.885395
-0.3549998,200,1809.144584
0.92,53,1809.214397
0.6900002,102,1809.34184
-0.63999957,200,1809.734225
-0.56999964,200,1811.029549
-0.21499993,200,1811.285351
-0.54999965,200,1811.547905
0.52500033,134,1811.799161
-0.67999953,200,1812.058305
-0.65999955,200,1812.432536
1.0,1,1812.434431
0.995,2,1812.437511
0.6450002,149,1812.631926
-0.40999976,200,1812.891898
-0.19499995,200,1813.149169
0.985,8,1813.15952
-0.5149997,200,1813.419802
-0.32999983,200,1813.799701
-0.7899994,200,1815.087641
-0.3799998,200,1815.344672
0.885,50,1815.413113
-0.55999964,200,1815.677315
-0.3599998,200,1815.940129
0.89,29,1815.979143
0.915,71,1816.193582
-0.56499964,200,1816.452335
0.995,5,1816.459442
-0.55499965,200,1816.720844
1.0,4,1816.726514
0.52500033,159,1816.931585
0.995,4,1816.93707
-0.3799998,200,1817.270582
0.97,40,1817.321045
0.86,101,1817.454311
0.915,35,1817.506257
0.88,181,1817.864923
-0.5999996,200,1819.164991
0.905,64,1819.247422
1.0,2,1819.250632
-0.16999997,200,1819.508569
0.99,26,1819.542289
-0.4749997,200,1819.803793
-0.5899996,200,1820.063507
-0.74499947,200,1820.4477
-0.63999957,200,1820.712927
-0.54499966,200,1820.971206
-0.32999983,200,1821.228623
-0.34499982,200,1821.486381
0.47500032,185,1821.841747
-0.6999995,200,1823.252926
-0.44499972,200,1823.513089
0.96500003,9,1823.524742
0.81000006,107,1823.658277
-0.44499972,200,1823.918468
0.86,70,1824.013973
1.0,2,1824.017176
-0.39999977,200,1824.394657
-0.2599999,200,1824.659735
-0.3649998,200,1824.91225
-0.6849995,200,1825.16545
0.51500034,157,1825.373355
-0.30999985,200,1825.759398
-0.28999987,200,1827.061404
0.89,135,1827.235588
-0.5849996,200,1827.497451
0.96,15,1827.517731
-0.2399999,200,1827.773923
-0.5249997,200,1828.032647
-0.6249996,200,1828.494145
0.85,157,1828.691642
-0.3549998,200,1828.954507
-0.74499947,200,1829.213055
1.0,1,1829.215384
-0.5099997,200,1829.475379
-0.56499964,200,1829.856368
-0.5099997,200,1831.173567
-0.44999972,200,1831.427088
-0.40999976,200,1831.692492
0.88,80,1831.799687
0.98,8,1831.810321
1.0,7,1831.819803
0.945,26,1831.852858
-0.6199996,200,1832.232837
-0.32999983,200,1832.501511
1.0,1,1832.503416
0.33000046,162,1832.706227
-0.33499983,200,1832.964107
-0.2599999,200,1833.226306
0.5500003,197,1833.484803
0.93,21,1833.513559
-0.34999982,200,1833.978409
-0.4599997,200,1835.324068
0.995,7,1835.333638
-0.33999982,200,1835.5959
1.0,5,1835.603011
1.0,1,1835.60492
0.955,31,1835.644621
-0.55999964,200,1835.906458
-0.56499964,200,1836.165831
-0.29999986,200,1836.548956
-0.4649997,200,1836.806194
0.935,44,1836.861368
0.955,85,1836.968759
-0.66499954,200,1837.228358
-0.5199997,200,1837.497381
-0.2399999,200,1837.879279
-0.30999985,200,1839.186724
-0.38999978,200,1839.445706
-0.34499982,200,1839.713325
-0.4849997,200,1839.971431
0.995,2,1839.974687
-0.145,200,1840.358078
-0.8999993,200,1840.614482
-0.57499963,200,1840.872503
0.7450001,170,1841.145962
1.0,2,1841.149061
-0.5099997,200,1841.41022
0.99,5,1841.417158
-0.54499966,200,1841.800729
-0.55499965,200,1843.102749
-0.18999995,200,1843.361678
-0.38999978,200,1843.617945
-0.45499972,200,1843.868931
-0.43999973,200,1844.133055
-0.14,200,1844.519361
-0.17999996,200,1844.781184
0.96500003,25,1844.819411
-0.8049994,200,1845.078641
0.87,85,1845.184208
-0.5949996,200,1845.44466
1.0,2,1845.448054
0.6750002,121,1845.611446
-0.41499975,200,1847.168012
-0.38499978,200,1847.425842
-0.5249997,200,1847.6847
-0.145,200,1847.941651
-0.3749998,200,1848.198625
-0.39999977,200,1848.582378
-0.4599997,200,1848.846509
-0.2699999,200,1849.105721
-0.4699997,200,1849.367062
0.955,20,1849.392954
-0.4849997,200,1849.656057
-0.110000014,200,1851.093773
0.895,63,1851.173637
-0.22499992,200,1851.430266
0.86,56,1851.501962
-0.43999973,200,1851.761519
-0.54499966,200,1852.026801
-0.34999982,200,1852.407035
0.985,4,1852.412586
-0.39999977,200,1852.67704
-0.55499965,200,1852.933084
0.975,44,1852.989057
-0.16999997,200,1853.246479
-0.66999954,200,1853.509594
-0.40999976,200,1853.893486
0.73000014,156,1855.197646
-0.39999977,200,1855.460379
0.99,10,1855.47374
-0.2499999,200,1855.734062
-0.40499976,200,1855.996078
-0.6249996,200,1856.378643
-0.56499964,200,1856.660192
-0.31999984,200,1856.929342
-0.6299996,200,1857.194615
-0.6049996,200,1857.453713
-0.4799997,200,1857.826908
0.915,25,1857.869252
0.915,63,1857.949898
-0.42499974,200,1859.245527
-0.56999964,200,1859.504817
-0.7049995,200,1859.767864
-0.6049996,200,1860.029226
-0.34999982,200,1860.427858
-0.6949995,200,1860.687967
-0.39999977,200,1860.946107
0.8000001,121,1861.098947
-0.43499973,200,1861.355852
-0.49999967,200,1861.624338
-0.40499976,200,1863.137607
-0.2749999,200,1863.393281
-0.56499964,200,1863.658097
-0.3699998,200,1863.912621
-0.22999991,200,1864.174173
0.5700003,138,1864.47139
-0.3799998,200,1864.736453
-0.31999984,200,1864.994972
-0.7099995,200,1865.251844
-0.40499976,200,1865.50821
0.88,41,1865.565354
-0.5899996,200,1865.950624
-0.2449999,200,1867.27667
1.0,3,1867.281178
-0.41999975,200,1867.542296
-0.30999985,200,1867.798596
-0.38999978,200,1868.149976
-0.6149996,200,1868.531127
-0.56499964,200,1868.784918
-0.5899996,200,1869.035892
-0.53499967,200,1869.298835
0.9,45,1869.35585
0.995,5,1869.362535
1.0,1,1869.364546
0.6350002,149,1869.561463
1.0,4,1869.567154
-0.8299994,200,1869.953884
0.98,7,1869.963774
-0.6849995,200,1871.254712
-0.42999974,200,1871.512038
-0.4699997,200,1871.770127
-0.5199997,200,1872.028978
-0.74999946,200,1872.412295
-0.41499975,200,1872.674743
-0.22999991,200,1872.931761
0.89,39,1872.984342
-0.74499947,200,1873.243551
-0.4799997,200,1873.501873
-0.67999953,200,1873.886857
1.0,1,1873.88898
0.47500032,165,1875.160623
-0.5199997,200,1875.409756
-0.5149997,200,1875.675781
-0.54499966,200,1875.935767
-0.41999975,200,1876.197099
-0.41999975,200,1876.584535
1.0,4,1876.59027
-0.54499966,200,1876.847154
-0.53999966,200,1877.106348
-0.65499955,200,1877.360481
-0.5199997,200,1877.62306
0.7900001,70,1877.835184
-0.30999985,200,1879.245937
-0.7249995,200,1879.506234
-0.3649998,200,1879.772294
0.985,26,1879.80576
0.995,2,1879.808946
0.97,30,1879.846916
-0.40499976,200,1880.105278
-0.67499954,200,1880.493286
-0.6299996,200,1880.7531
-0.5199997,200,1881.008527
0.7500001,106,1881.14299
-0.42499974,200,1881.398126
-0.39499977,200,1881.652099
-0.66499954,200,1882.043862
-0.5199997,200,1883.342388
0.72500014,107,1883.479062
-0.5049997,200,1883.743022
0.92,24,1883.775336
-0.2699999,200,1884.034281
-0.32999983,200,1884.416914
0.62000024,135,1884.599281
-0.5949996,200,1884.861074
1.0,5,1884.868027
-0.49999967,200,1885.128758
-0.21999992,200,1885.388569
0.6600002,117,1885.544733
-0.87499934,200,1885.928071
-0.40499976,200,1887.22543
-0.4649997,200,1887.48957
-0.4699997,200,1887.740425
0.855,53,1887.807306
0.84000003,69,1887.893661
-0.3799998,200,1888.163174
-0.3599998,200,1888.544482
0.94,46,1888.602521
-0.67999953,200,1888.859088
0.955,23,1888.888489
-0.66999954,200,1889.146856
0.96,169,1889.36699
0.59500027,134,1889.54393
1.0,1,1889.546058
-0.5099997,200,1889.931843
-0.6999995,200,1891.246314
0.7950001,116,1891.399877
-0.33499983,200,1891.657419
-0.55499965,200,1891.917436
-0.40999976,200,1892.298615
0.94,25,1892.331091
-0.4599997,200,1892.588103
0.5800003,158,1892.796047
-0.34999982,200,1893.055167
0.955,21,1893.081641
-0.8099994,200,1893.340748
-0.5899996,200,1893.602748
1.0,2,1893.717746
-0.6049996,200,1895.149397
-0.29499987,200,1895.404841
-0.5049997,200,1895.666317
-0.40499976,200,1895.93401
-0.56999964,200,1896.19359
0.6800002,179,1896.541881
0.96500003,13,1896.564467
-0.54999965,200,1896.82266
0.985,9,1896.834567
-0.41999975,200,1897.092922
-0.41999975,200,1897.353021
-0.41499975,200,1897.609719
-0.42999974,200,1899.041966
0.995,5,1899.048838
-0.14,200,1899.307644
-0.5999996,200,1899.657328
-0.43499973,200,1899.91228
-0.33499983,200,1900.16651
-0.3799998,200,1900.544171
1.0,6,1900.552344
